account_id,plan,mrr_usd,industry,region,signup_date,churn_date,is_churned,seat_count,health_score
ACC-00668,Starter,120.0,Healthcare,North America,2023-01-26,,0,40,60.9
ACC-00669,Starter,98.0,Education,Europe,2022-06-17,,0,8,45.8
ACC-00670,Starter,106.0,Manufacturing,Europe,2023-02-04,2025-01-10,1,22,59.5
ACC-00671,Starter,138.0,Healthcare,North America,2024-02-23,2025-01-26,1,10,33.7
ACC-00672,Growth,501.0,Professional Services,North America,2024-05-15,,0,29,68.6
ACC-00673,Professional,1702.0,Professional Services,APAC,2023-05-29,,0,51,81.8
ACC-00674,Starter,137.0,Education,Europe,2023-03-04,2025-02-23,1,16,58.4
ACC-00675,Growth,608.0,Media,North America,2023-10-06,2025-01-21,1,35,80.3
ACC-00676,Starter,102.0,Technology,North America,2023-11-18,2025-03-25,1,8,32.1
ACC-00677,Enterprise,4929.0,Education,North America,2024-04-17,,0,31,97.1
ACC-00678,Growth,661.0,Manufacturing,LATAM,2024-05-28,,0,31,80.9
ACC-00679,Growth,530.0,Media,Europe,2022-01-14,,0,17,84.2
ACC-00680,Growth,593.0,Finance,Europe,2021-09-27,,0,29,80.6
ACC-00681,Enterprise,5387.0,Finance,Europe,2023-01-04,,0,88,91.4
ACC-00682,Growth,577.0,Healthcare,North America,2022-07-08,2025-02-10,1,23,83.0
ACC-00683,Growth,596.0,Technology,North America,2024-08-01,2025-03-17,1,47,56.9
ACC-00684,Starter,119.0,Media,Europe,2024-11-17,2025-01-08,1,2,24.0
ACC-00685,Growth,473.0,Manufacturing,North America,2021-06-21,,0,14,73.9
ACC-00686,Starter,115.0,Manufacturing,APAC,2022-05-21,2025-03-12,1,13,48.2
ACC-00687,Growth,446.0,Retail,APAC,2024-03-09,,0,15,58.3
ACC-00688,Starter,95.0,Education,North America,2021-09-14,2025-02-17,1,7,44.7
ACC-00689,Starter,96.0,Manufacturing,North America,2022-07-06,,0,17,38.3
ACC-00690,Professional,1572.0,Media,Europe,2022-05-31,,0,16,88.4
ACC-00691,Growth,662.0,Media,North America,2021-11-30,2025-02-22,1,36,85.5
ACC-00692,Starter,126.0,Retail,North America,2022-09-22,,0,13,60.2
ACC-00693,Starter,133.0,Finance,APAC,2024-09-15,2025-03-28,1,5,22.6
ACC-00694,Growth,672.0,Education,North America,2022-06-05,,0,7,73.2
ACC-00695,Growth,453.0,Finance,APAC,2024-01-07,2025-03-31,1,25,80.8
ACC-00696,Starter,88.0,Media,APAC,2021-09-13,2025-02-07,1,10,37.4
ACC-00697,Starter,132.0,Media,APAC,2021-11-26,2025-01-15,1,7,34.0
ACC-00698,Enterprise,5296.0,Manufacturing,APAC,2022-05-06,,0,25,99.3
ACC-00699,Starter,136.0,Manufacturing,North America,2021-01-10,,0,29,56.1
ACC-00700,Starter,117.0,Technology,North America,2022-12-08,2025-01-23,1,13,22.6
ACC-00701,Growth,523.0,Media,North America,2021-07-27,,0,6,52.8
ACC-00702,Growth,485.0,Technology,Europe,2022-03-27,2025-02-19,1,24,94.9
ACC-00703,Enterprise,5528.0,Finance,Europe,2023-12-10,,0,22,85.4
ACC-00704,Growth,649.0,Retail,North America,2024-05-22,,0,14,81.8
ACC-00705,Enterprise,6063.0,Media,Europe,2023-04-04,,0,46,93.2
ACC-00706,Professional,1856.0,Retail,APAC,2024-09-02,2025-02-27,1,23,75.0
ACC-00707,Growth,642.0,Technology,North America,2023-07-30,,0,33,78.8
ACC-00708,Professional,1418.0,Retail,North America,2023-01-06,,0,75,89.2
ACC-00709,Growth,506.0,Technology,Europe,2022-06-02,,0,75,84.2
ACC-00710,Growth,479.0,Finance,North America,2022-06-16,,0,20,75.6
ACC-00711,Enterprise,4853.0,Retail,APAC,2022-03-08,,0,8,93.6
ACC-00712,Starter,129.0,Media,Europe,2023-02-16,2025-02-19,1,16,47.1
ACC-00713,Growth,626.0,Finance,APAC,2023-08-02,2025-01-20,1,14,83.4
ACC-00714,Starter,91.0,Professional Services,North America,2024-06-22,2025-02-13,1,15,44.8
ACC-00715,Starter,101.0,Healthcare,LATAM,2021-10-05,2025-02-04,1,16,48.3
ACC-00716,Professional,1344.0,Retail,Europe,2023-08-18,2025-02-16,1,65,94.4
ACC-00717,Starter,130.0,Media,APAC,2024-09-04,2025-03-12,1,17,40.7
ACC-00718,Professional,1798.0,Education,North America,2021-11-01,,0,68,93.8
ACC-00719,Starter,99.0,Professional Services,APAC,2021-05-15,2025-03-11,1,26,49.9
ACC-00720,Starter,125.0,Retail,North America,2022-08-30,,0,16,41.3
ACC-00721,Starter,138.0,Education,North America,2023-09-05,2025-01-02,1,6,45.6
ACC-00722,Growth,654.0,Professional Services,Europe,2021-09-15,2025-01-14,1,30,82.2
ACC-00723,Starter,120.0,Education,North America,2022-04-19,2025-03-16,1,37,52.1
ACC-00724,Growth,574.0,Manufacturing,Europe,2023-08-30,2025-01-28,1,24,67.7
ACC-00725,Starter,122.0,Manufacturing,North America,2021-10-23,,0,55,67.1
ACC-00726,Starter,113.0,Professional Services,North America,2021-01-08,2025-03-17,1,3,32.9
ACC-00727,Growth,572.0,Professional Services,North America,2022-05-29,2025-03-02,1,47,79.6
ACC-00728,Enterprise,5578.0,Healthcare,LATAM,2022-02-25,,0,80,94.2
ACC-00729,Growth,648.0,Retail,Europe,2021-08-17,2025-01-13,1,41,80.0
ACC-00730,Professional,1920.0,Healthcare,APAC,2021-01-06,,0,111,84.9
ACC-00731,Starter,93.0,Technology,Europe,2022-02-02,,0,8,31.5
ACC-00732,Professional,1966.0,Media,North America,2021-12-31,,0,84,97.5
ACC-00733,Growth,458.0,Manufacturing,LATAM,2023-06-11,2025-03-20,1,17,81.7
ACC-00734,Growth,549.0,Education,LATAM,2021-10-14,,0,20,77.1
ACC-00735,Starter,99.0,Technology,Europe,2023-03-09,2025-01-24,1,12,37.4
ACC-00736,Starter,115.0,Manufacturing,APAC,2021-12-10,2025-02-27,1,14,37.2
ACC-00737,Starter,132.0,Education,North America,2024-01-05,,0,5,43.9
ACC-00738,Starter,94.0,Manufacturing,Europe,2022-10-25,2025-01-10,1,8,49.8
ACC-00739,Starter,115.0,Education,North America,2022-02-27,2025-03-14,1,4,40.9
ACC-00740,Professional,1329.0,Manufacturing,Europe,2022-06-11,,0,62,87.3
ACC-00741,Growth,599.0,Finance,North America,2022-09-12,,0,21,82.9
ACC-00742,Enterprise,6943.0,Manufacturing,Europe,2023-06-11,,0,52,95.3
ACC-00743,Enterprise,5381.0,Healthcare,North America,2023-05-14,2025-01-21,1,60,90.8
ACC-00744,Growth,518.0,Manufacturing,North America,2022-11-16,,0,12,62.0
ACC-00745,Starter,119.0,Professional Services,North America,2023-10-25,,0,9,57.1
ACC-00746,Starter,108.0,Retail,North America,2021-10-10,2025-01-09,1,5,37.9
ACC-00747,Professional,1543.0,Education,APAC,2021-12-21,,0,47,91.0
ACC-00748,Growth,451.0,Finance,North America,2024-09-30,,0,30,76.8
ACC-00749,Growth,581.0,Education,Europe,2022-04-19,,0,18,70.6
ACC-00750,Growth,532.0,Education,LATAM,2023-03-18,,0,13,77.2
ACC-00751,Growth,434.0,Healthcare,Europe,2021-08-28,,0,13,89.4
ACC-00752,Starter,118.0,Manufacturing,North America,2021-07-17,2025-03-11,1,5,33.5
ACC-00753,Professional,1397.0,Manufacturing,LATAM,2024-09-18,2025-02-15,1,16,69.2
ACC-00754,Growth,504.0,Professional Services,North America,2021-07-08,2025-01-25,1,14,78.9
ACC-00755,Growth,478.0,Professional Services,North America,2021-03-30,2025-01-20,1,11,71.8
ACC-00756,Starter,111.0,Professional Services,North America,2023-02-07,2025-03-28,1,7,38.1
ACC-00757,Growth,445.0,Education,Europe,2024-07-30,,0,32,59.7
ACC-00758,Starter,127.0,Education,North America,2023-11-23,,0,16,53.8
ACC-00759,Professional,1443.0,Media,North America,2023-09-26,,0,23,100.0
ACC-00760,Growth,491.0,Media,North America,2022-04-10,,0,17,89.5
ACC-00761,Starter,128.0,Manufacturing,North America,2021-08-23,2025-02-11,1,9,37.3
ACC-00762,Starter,124.0,Technology,Europe,2022-04-13,,0,19,44.1
ACC-00763,Growth,448.0,Professional Services,Europe,2022-08-31,,0,8,74.0
ACC-00764,Professional,2040.0,Media,North America,2020-12-07,,0,40,88.5
ACC-00765,Starter,137.0,Media,Europe,2022-11-29,,0,26,48.1
ACC-00766,Growth,657.0,Manufacturing,North America,2022-01-25,,0,70,90.5
ACC-00767,Growth,563.0,Retail,Europe,2022-01-29,2025-01-22,1,15,86.2
ACC-00768,Starter,117.0,Healthcare,APAC,2021-11-30,2025-02-22,1,10,39.4
ACC-00769,Enterprise,5649.0,Education,North America,2021-12-01,,0,11,91.2
ACC-00770,Professional,1994.0,Manufacturing,Europe,2021-05-18,,0,37,97.2
ACC-00771,Professional,1682.0,Media,LATAM,2021-10-24,,0,45,94.2
ACC-00772,Growth,514.0,Manufacturing,Europe,2022-11-17,,0,12,76.7
ACC-00773,Starter,131.0,Technology,North America,2023-03-08,,0,28,57.5
ACC-00774,Starter,137.0,Education,North America,2023-10-12,,0,22,50.7
ACC-00775,Growth,618.0,Retail,APAC,2022-04-09,,0,48,77.7
ACC-00776,Starter,137.0,Healthcare,Europe,2024-05-16,2025-02-03,1,8,36.1
ACC-00777,Professional,1402.0,Finance,APAC,2021-05-23,2025-01-15,1,15,83.0
ACC-00778,Starter,124.0,Manufacturing,Europe,2024-01-31,2025-02-05,1,25,43.9
ACC-00779,Enterprise,5718.0,Education,North America,2023-08-22,,0,62,88.5
ACC-00780,Growth,608.0,Professional Services,North America,2021-03-31,,0,16,90.3
ACC-00781,Starter,107.0,Manufacturing,North America,2022-07-14,2025-03-24,1,15,30.3
ACC-00782,Starter,131.0,Technology,LATAM,2022-12-06,,0,21,24.1
ACC-00783,Starter,122.0,Manufacturing,APAC,2022-03-03,2025-03-25,1,25,52.2
ACC-00784,Growth,629.0,Healthcare,Europe,2021-09-01,2025-02-15,1,6,75.8
ACC-00785,Professional,1494.0,Healthcare,North America,2021-06-24,,0,17,81.5
ACC-00786,Growth,591.0,Technology,North America,2022-08-20,,0,8,85.4
ACC-00787,Growth,632.0,Media,Europe,2021-06-05,,0,14,83.0
ACC-00788,Growth,430.0,Retail,Europe,2023-11-15,2025-01-30,1,93,81.9
ACC-00789,Growth,554.0,Education,Europe,2022-03-18,,0,7,77.6
ACC-00790,Professional,1308.0,Media,North America,2022-03-08,,0,48,89.1
ACC-00791,Starter,125.0,Finance,Europe,2022-05-11,2025-03-07,1,15,47.6
ACC-00792,Enterprise,5483.0,Media,North America,2024-01-15,,0,108,94.4
ACC-00793,Starter,99.0,Retail,North America,2022-02-01,2025-02-11,1,34,40.3
ACC-00794,Growth,628.0,Manufacturing,North America,2024-04-19,,0,21,78.0
ACC-00795,Starter,115.0,Media,North America,2023-09-27,,0,6,29.5
ACC-00796,Starter,105.0,Education,North America,2022-07-28,2025-03-20,1,5,36.2
ACC-00797,Starter,136.0,Media,Europe,2022-02-22,,0,18,46.8
ACC-00798,Growth,570.0,Retail,North America,2022-06-25,,0,17,65.9
ACC-00799,Enterprise,6506.0,Finance,North America,2021-11-27,,0,29,93.5
ACC-00800,Enterprise,6624.0,Technology,Europe,2023-11-25,,0,61,100.0
ACC-00801,Starter,89.0,Finance,North America,2024-11-07,2025-03-16,1,13,34.0
ACC-00802,Professional,1456.0,Technology,North America,2022-11-30,,0,47,100.0
ACC-00803,Enterprise,4594.0,Technology,APAC,2021-02-19,,0,41,95.9
ACC-00804,Starter,107.0,Professional Services,LATAM,2020-12-08,2025-02-27,1,13,38.9
ACC-00805,Growth,441.0,Technology,APAC,2022-08-04,2025-03-25,1,21,77.7
ACC-00806,Growth,431.0,Technology,North America,2021-11-27,2025-01-31,1,10,70.3
ACC-00807,Starter,134.0,Technology,LATAM,2022-04-06,2025-01-27,1,8,33.0
ACC-00808,Growth,687.0,Finance,North America,2023-03-28,,0,36,72.8
ACC-00809,Starter,123.0,Retail,Europe,2024-08-13,2025-01-18,1,15,30.1
ACC-00810,Growth,544.0,Manufacturing,North America,2024-05-15,2025-01-10,1,14,78.8
ACC-00811,Professional,1764.0,Healthcare,North America,2023-08-22,,0,13,96.2
ACC-00812,Growth,548.0,Retail,APAC,2021-05-15,,0,28,81.9
ACC-00813,Starter,123.0,Education,North America,2023-09-19,2025-02-26,1,10,46.0
ACC-00814,Growth,470.0,Finance,North America,2022-06-26,,0,16,71.8
ACC-00815,Growth,596.0,Technology,APAC,2021-12-11,,0,55,80.9
ACC-00816,Growth,539.0,Retail,North America,2023-03-20,,0,20,81.5
ACC-00817,Growth,645.0,Education,APAC,2021-06-26,,0,15,68.1
ACC-00818,Growth,642.0,Retail,North America,2022-07-07,2025-03-28,1,42,75.4
ACC-00819,Growth,568.0,Manufacturing,Europe,2024-03-03,,0,6,65.9
ACC-00820,Growth,447.0,Manufacturing,APAC,2023-10-12,2025-02-07,1,13,68.6
ACC-00821,Enterprise,6113.0,Education,APAC,2022-05-02,,0,47,92.0
ACC-00822,Growth,584.0,Media,Europe,2020-12-27,,0,30,77.4
ACC-00823,Growth,623.0,Manufacturing,Europe,2023-05-18,,0,19,76.5
ACC-00824,Growth,622.0,Professional Services,North America,2021-07-07,,0,18,65.8
ACC-00825,Growth,577.0,Media,Europe,2024-02-27,,0,17,73.5
ACC-00826,Growth,528.0,Retail,Europe,2021-10-23,,0,18,77.2
ACC-00827,Starter,100.0,Manufacturing,Europe,2024-06-30,2025-02-22,1,6,29.4
ACC-00828,Enterprise,6059.0,Professional Services,Europe,2023-01-22,,0,33,92.5
ACC-00829,Professional,1785.0,Manufacturing,Europe,2022-07-30,,0,107,91.4
ACC-00830,Starter,87.0,Finance,LATAM,2021-05-02,,0,11,21.8
ACC-00831,Starter,117.0,Media,North America,2022-08-01,,0,11,26.5
ACC-00832,Professional,1610.0,Professional Services,North America,2021-09-20,,0,28,100.0
ACC-00833,Starter,133.0,Professional Services,North America,2023-01-21,2025-02-17,1,5,43.1
ACC-00834,Growth,579.0,Healthcare,North America,2022-08-22,2025-02-07,1,12,67.2
ACC-00835,Starter,121.0,Finance,North America,2021-05-23,,0,29,46.6
ACC-00836,Enterprise,5419.0,Technology,Europe,2023-02-24,,0,63,90.5
ACC-00837,Starter,93.0,Technology,LATAM,2022-07-27,,0,3,28.0
ACC-00838,Growth,615.0,Manufacturing,Europe,2022-04-26,,0,8,60.4
ACC-00839,Growth,629.0,Education,Europe,2023-03-24,,0,48,80.3
ACC-00840,Growth,630.0,Technology,North America,2023-01-21,,0,16,82.4
ACC-00841,Enterprise,5099.0,Finance,North America,2023-04-04,,0,26,92.1
ACC-00842,Professional,2021.0,Technology,North America,2021-05-27,,0,22,92.6
ACC-00843,Growth,529.0,Retail,Europe,2021-03-19,,0,17,72.5
ACC-00844,Enterprise,4577.0,Technology,Europe,2024-10-15,,0,53,82.6
ACC-00845,Enterprise,5230.0,Healthcare,Europe,2023-03-01,,0,37,94.4
ACC-00846,Growth,580.0,Healthcare,North America,2022-02-02,,0,25,82.5
ACC-00847,Professional,1436.0,Professional Services,Europe,2022-05-27,,0,25,91.4
ACC-00848,Starter,118.0,Media,North America,2024-08-08,2025-01-01,1,6,29.5
ACC-00849,Enterprise,5675.0,Professional Services,Europe,2021-07-19,,0,29,82.1
ACC-00850,Professional,2017.0,Professional Services,APAC,2022-10-17,,0,14,90.4
ACC-00851,Starter,113.0,Media,North America,2020-12-28,2025-03-16,1,8,32.8
ACC-00852,Starter,86.0,Media,LATAM,2022-11-17,2025-03-30,1,10,39.5
ACC-00853,Starter,117.0,Education,North America,2024-12-01,2025-02-17,1,9,24.0
ACC-00854,Starter,124.0,Professional Services,LATAM,2024-06-19,2025-03-01,1,12,45.1
ACC-00855,Enterprise,6895.0,Retail,Europe,2023-08-12,,0,51,99.0
ACC-00856,Growth,542.0,Manufacturing,APAC,2023-05-20,,0,20,74.7
ACC-00857,Starter,85.0,Professional Services,North America,2024-09-03,2025-02-16,1,11,16.2
ACC-00858,Professional,1823.0,Media,North America,2023-04-27,,0,19,83.5
ACC-00859,Enterprise,4567.0,Finance,APAC,2023-11-26,,0,35,93.8
ACC-00860,Professional,1889.0,Education,North America,2020-12-24,,0,48,85.3
ACC-00861,Professional,1832.0,Retail,Europe,2023-10-11,2025-01-31,1,27,98.8
ACC-00862,Starter,115.0,Education,North America,2023-11-01,2025-01-15,1,5,37.9
ACC-00863,Enterprise,5856.0,Retail,Europe,2021-10-17,,0,41,89.3
ACC-00864,Starter,120.0,Education,North America,2023-10-01,2025-03-27,1,15,45.5
ACC-00865,Starter,109.0,Healthcare,Europe,2023-09-12,2025-03-30,1,36,56.1
ACC-00866,Growth,461.0,Healthcare,Europe,2021-09-09,,0,4,63.6
ACC-00867,Starter,131.0,Professional Services,North America,2023-07-07,,0,51,49.5
ACC-00868,Professional,2098.0,Education,APAC,2024-05-07,,0,46,89.6
ACC-00869,Starter,116.0,Technology,Europe,2023-03-18,2025-03-13,1,6,26.6
ACC-00870,Starter,113.0,Professional Services,Europe,2022-11-23,2025-03-17,1,10,35.9
ACC-00871,Starter,137.0,Retail,North America,2023-02-15,,0,7,37.6
ACC-00872,Starter,106.0,Retail,North America,2023-09-15,2025-01-15,1,10,45.8
ACC-00873,Growth,559.0,Retail,North America,2021-01-27,,0,26,77.6
ACC-00874,Growth,519.0,Finance,Europe,2020-12-20,,0,20,79.9
ACC-00875,Starter,118.0,Media,Europe,2021-10-03,,0,12,44.8
ACC-00876,Growth,621.0,Professional Services,North America,2024-02-19,,0,21,74.0
ACC-00877,Growth,453.0,Professional Services,North America,2023-08-21,,0,23,83.2
ACC-00878,Starter,105.0,Finance,North America,2021-10-10,,0,58,53.5
ACC-00879,Growth,504.0,Technology,Europe,2021-08-15,,0,51,90.4
ACC-00880,Professional,1770.0,Finance,APAC,2022-11-08,,0,26,90.6
ACC-00881,Growth,673.0,Retail,APAC,2024-09-19,,0,41,62.9
ACC-00882,Growth,439.0,Retail,LATAM,2022-05-23,,0,33,78.3
ACC-00883,Starter,97.0,Professional Services,North America,2021-11-16,2025-02-12,1,5,38.0
ACC-00884,Starter,93.0,Technology,LATAM,2024-03-17,2025-03-24,1,11,26.0
ACC-00885,Starter,104.0,Professional Services,North America,2021-08-02,,0,13,41.3
ACC-00886,Starter,134.0,Professional Services,Europe,2023-02-01,2025-01-31,1,13,40.5
ACC-00887,Starter,127.0,Finance,North America,2023-12-29,2025-02-04,1,12,64.0
ACC-00888,Starter,94.0,Manufacturing,Europe,2021-01-05,2025-03-07,1,87,50.6
ACC-00889,Enterprise,6258.0,Manufacturing,LATAM,2023-05-17,,0,76,100.0
ACC-00890,Professional,1572.0,Healthcare,North America,2021-03-05,,0,55,91.7
ACC-00891,Enterprise,5753.0,Media,APAC,2023-12-17,,0,66,85.9
ACC-00892,Growth,497.0,Manufacturing,North America,2022-05-30,,0,19,74.8
ACC-00893,Growth,619.0,Professional Services,North America,2023-08-01,,0,20,83.8
ACC-00894,Professional,1426.0,Technology,North America,2021-07-24,,0,50,98.5
ACC-00895,Professional,1716.0,Education,Europe,2022-04-08,,0,70,98.1
ACC-00896,Growth,522.0,Professional Services,LATAM,2024-02-04,,0,20,62.5
ACC-00897,Starter,86.0,Manufacturing,North America,2024-02-12,,0,6,31.6
ACC-00898,Professional,1596.0,Manufacturing,LATAM,2024-02-15,,0,19,90.8
ACC-00899,Growth,573.0,Education,LATAM,2021-11-29,,0,21,76.6
ACC-00900,Professional,1353.0,Finance,Europe,2023-06-03,,0,22,98.0
ACC-00901,Starter,90.0,Education,North America,2022-02-08,2025-02-14,1,6,34.6
ACC-00902,Starter,117.0,Media,Europe,2021-07-28,2025-03-21,1,9,43.8
ACC-00903,Starter,104.0,Manufacturing,LATAM,2023-05-12,2025-03-21,1,28,34.0
ACC-00904,Starter,120.0,Retail,Europe,2023-06-08,2025-02-27,1,8,40.1
ACC-00905,Growth,686.0,Retail,Europe,2022-05-29,,0,26,68.2
ACC-00906,Growth,435.0,Education,LATAM,2023-07-03,2025-01-01,1,15,74.1
ACC-00907,Growth,473.0,Retail,Europe,2023-07-02,,0,37,75.9
ACC-00908,Starter,107.0,Finance,LATAM,2022-11-24,,0,10,34.6
ACC-00909,Professional,1492.0,Healthcare,North America,2024-04-10,,0,32,93.8
ACC-00910,Starter,133.0,Media,Europe,2023-08-02,2025-01-07,1,7,31.8
ACC-00911,Starter,108.0,Finance,Europe,2023-06-19,2025-03-28,1,10,41.2
ACC-00912,Growth,574.0,Technology,Europe,2022-02-10,,0,15,74.4
ACC-00913,Growth,430.0,Finance,Europe,2023-07-04,,0,44,74.8
ACC-00914,Professional,1910.0,Media,North America,2024-03-24,,0,34,94.0
ACC-00915,Starter,137.0,Retail,North America,2021-08-11,,0,11,46.5
ACC-00916,Growth,692.0,Media,Europe,2023-09-11,2025-03-02,1,30,84.2
ACC-00917,Growth,506.0,Manufacturing,Europe,2021-05-25,,0,45,74.5
ACC-00918,Professional,2028.0,Media,North America,2024-09-15,,0,17,81.8
ACC-00919,Growth,673.0,Healthcare,Europe,2024-05-24,,0,38,82.0
ACC-00920,Enterprise,6731.0,Media,North America,2021-08-20,,0,34,99.8
ACC-00921,Growth,528.0,Retail,LATAM,2021-12-11,,0,22,76.4
ACC-00922,Professional,1943.0,Finance,APAC,2022-04-01,,0,6,94.4
ACC-00923,Enterprise,6956.0,Retail,Europe,2023-03-06,,0,47,93.7
ACC-00924,Starter,133.0,Media,Europe,2024-07-09,2025-03-02,1,13,37.6
ACC-00925,Starter,121.0,Media,North America,2021-07-10,2025-03-02,1,28,61.7
ACC-00926,Starter,136.0,Professional Services,North America,2023-05-23,,0,9,46.8
ACC-00927,Growth,456.0,Education,Europe,2021-10-03,,0,20,71.0
ACC-00928,Enterprise,5149.0,Media,Europe,2024-08-01,,0,38,98.9
ACC-00929,Professional,1950.0,Retail,Europe,2020-12-28,,0,12,93.3
ACC-00930,Professional,1392.0,Manufacturing,North America,2024-04-01,,0,22,90.9
ACC-00931,Growth,636.0,Media,Europe,2022-05-11,,0,35,91.4
ACC-00932,Growth,553.0,Finance,North America,2022-09-01,,0,17,68.9
ACC-00933,Growth,548.0,Media,North America,2022-02-15,,0,17,71.9
ACC-00934,Growth,433.0,Education,North America,2021-01-28,,0,13,77.8
ACC-00935,Professional,1366.0,Professional Services,North America,2024-10-01,,0,15,84.5
ACC-00936,Growth,474.0,Finance,North America,2023-07-23,,0,8,67.5
ACC-00937,Starter,99.0,Technology,Europe,2024-01-09,2025-03-16,1,15,35.1
ACC-00938,Professional,1321.0,Education,North America,2021-06-22,,0,43,86.9
ACC-00939,Starter,120.0,Professional Services,North America,2023-07-30,2025-02-19,1,8,43.6
ACC-00940,Starter,108.0,Technology,Europe,2022-07-19,,0,13,50.6
ACC-00941,Growth,601.0,Education,APAC,2023-02-17,,0,25,71.0
ACC-00942,Growth,674.0,Education,North America,2023-10-03,,0,42,86.0
ACC-00943,Starter,99.0,Retail,North America,2021-07-21,,0,11,48.3
ACC-00944,Starter,89.0,Technology,LATAM,2023-09-07,2025-03-03,1,23,56.2
ACC-00945,Starter,123.0,Professional Services,Europe,2023-09-26,2025-03-19,1,13,49.1
ACC-00946,Professional,1720.0,Media,Europe,2024-11-02,,0,13,83.1
ACC-00947,Professional,1475.0,Finance,North America,2024-07-17,,0,32,74.1
ACC-00948,Growth,485.0,Retail,APAC,2022-02-20,2025-01-31,1,33,73.9
ACC-00949,Growth,617.0,Education,North America,2022-09-10,,0,20,87.9
ACC-00950,Growth,602.0,Media,North America,2023-08-24,2025-03-24,1,15,72.8
ACC-00951,Professional,1427.0,Education,Europe,2023-06-21,,0,14,95.0
ACC-00952,Starter,123.0,Manufacturing,North America,2021-03-15,2025-03-20,1,2,29.7
ACC-00953,Starter,99.0,Media,North America,2023-10-09,2025-03-03,1,12,35.3
ACC-00954,Growth,496.0,Education,North America,2023-10-01,,0,13,81.9
ACC-00955,Starter,91.0,Professional Services,North America,2021-04-08,2025-01-17,1,5,35.8
ACC-00956,Starter,98.0,Healthcare,North America,2022-09-28,2025-01-04,1,3,27.3
ACC-00957,Starter,86.0,Media,Europe,2024-07-28,2025-01-06,1,6,28.7
ACC-00958,Professional,1818.0,Healthcare,North America,2021-04-04,,0,24,89.4
ACC-00959,Growth,444.0,Education,North America,2023-09-11,,0,14,66.9
ACC-00960,Enterprise,4765.0,Media,Europe,2021-08-02,,0,119,95.7
ACC-00961,Growth,664.0,Education,APAC,2020-12-22,,0,16,63.0
ACC-00962,Growth,532.0,Media,APAC,2022-08-09,2025-03-07,1,11,76.0
ACC-00963,Growth,505.0,Healthcare,North America,2021-09-20,,0,28,92.9
ACC-00964,Starter,96.0,Professional Services,North America,2021-12-27,2025-02-02,1,6,19.5
ACC-00965,Starter,135.0,Media,LATAM,2023-10-08,2025-01-26,1,10,34.8
ACC-00966,Professional,1833.0,Media,North America,2023-03-27,,0,77,93.3
ACC-00967,Growth,619.0,Manufacturing,APAC,2022-03-12,2025-02-15,1,17,74.1
ACC-00968,Growth,465.0,Technology,APAC,2024-11-12,,0,23,72.7
ACC-00969,Enterprise,5470.0,Professional Services,LATAM,2021-04-25,,0,44,91.9
ACC-00970,Enterprise,6853.0,Healthcare,Europe,2021-06-21,,0,38,89.2
ACC-00971,Starter,103.0,Healthcare,North America,2022-12-29,2025-01-04,1,11,39.2
ACC-00972,Starter,126.0,Media,Europe,2024-01-17,2025-03-15,1,6,45.3
ACC-00973,Professional,1832.0,Professional Services,North America,2024-11-29,,0,76,83.2
ACC-00974,Growth,478.0,Retail,North America,2021-02-09,,0,17,69.8
ACC-00975,Professional,2067.0,Manufacturing,North America,2022-07-18,,0,16,91.0
ACC-00976,Professional,1628.0,Media,APAC,2024-08-02,,0,21,71.8
ACC-00977,Growth,680.0,Technology,LATAM,2022-01-16,,0,42,82.9
ACC-00978,Professional,2023.0,Education,Europe,2021-02-26,,0,61,85.8
ACC-00979,Professional,1807.0,Professional Services,APAC,2022-09-25,,0,20,88.1
ACC-00980,Growth,459.0,Manufacturing,Europe,2023-03-20,,0,30,78.3
ACC-00981,Growth,427.0,Finance,LATAM,2020-12-25,,0,50,71.4
ACC-00982,Growth,459.0,Media,North America,2021-02-20,2025-01-13,1,15,73.6
ACC-00983,Starter,138.0,Retail,APAC,2023-02-18,2025-01-07,1,8,46.0
ACC-00984,Starter,94.0,Manufacturing,Europe,2022-01-01,2025-03-27,1,6,29.5
ACC-00985,Growth,505.0,Education,LATAM,2024-04-03,,0,21,68.4
ACC-00986,Starter,106.0,Technology,North America,2021-02-13,2025-02-22,1,4,42.6
ACC-00987,Growth,539.0,Professional Services,North America,2022-06-22,,0,12,82.7
ACC-00988,Professional,1487.0,Retail,North America,2022-09-10,,0,45,95.7
ACC-00989,Starter,100.0,Education,Europe,2022-06-27,2025-01-13,1,26,37.2
ACC-00990,Growth,567.0,Education,APAC,2024-01-06,,0,30,77.5
ACC-00991,Starter,103.0,Finance,Europe,2024-02-17,2025-01-21,1,10,35.1
ACC-00992,Growth,692.0,Professional Services,LATAM,2023-05-05,,0,51,86.5
ACC-00993,Starter,133.0,Professional Services,Europe,2022-08-15,2025-03-28,1,12,42.9
ACC-00994,Starter,106.0,Education,North America,2022-03-26,,0,8,45.7
ACC-00995,Professional,1368.0,Healthcare,LATAM,2024-04-26,,0,42,85.2
ACC-00996,Starter,138.0,Finance,Europe,2021-04-10,2025-01-28,1,12,44.4
ACC-00997,Growth,688.0,Professional Services,Europe,2021-01-02,2025-01-08,1,12,81.0
ACC-00998,Growth,538.0,Manufacturing,North America,2021-02-07,,0,14,75.0
ACC-00999,Starter,122.0,Education,LATAM,2023-03-03,2025-02-28,1,14,34.3
